customer_id,revenue,orders,units_purchased,products_purchased,first_purchase_date,latest_purchase_date,customer_segment
13871,7885.85,17,3502.0,183,2009-12-20,2011-11-17,High Value
15622,7852.61,17,4091.0,331,2010-03-04,2011-10-27,High Value
13141,7656.08,17,5159.0,285,2009-12-09,2011-09-16,High Value
14243,7217.75,17,3631.0,235,2010-08-20,2011-12-01,High Value
14800,7191.33,17,6501.0,337,2010-09-30,2011-10-23,High Value
16745,7180.7,17,6719.0,148,2011-02-01,2011-09-14,High Value
17769,7053.38,17,3157.0,330,2010-01-19,2011-11-27,High Value
15301,6909.67,17,3763.0,231,2010-09-15,2011-10-20,High Value
14221,6517.49,17,3808.0,166,2010-04-06,2011-10-28,High Value
15755,5993.12,17,4034.0,281,2009-12-04,2011-11-29,High Value
17491,5653.67,17,3362.0,105,2010-04-28,2011-12-08,High Value
18198,5425.56,17,4074.0,81,2011-01-07,2011-12-05,High Value
15628,5333.08,17,3569.0,136,2009-12-13,2011-12-05,High Value
12422,5231.8,17,2596.0,137,2009-12-18,2011-09-05,High Value
15606,5230.99,17,1615.0,84,2010-03-02,2011-10-09,High Value
17663,5175.83,17,2297.0,153,2010-03-04,2011-11-14,High Value
15796,5171.63,17,1733.0,138,2010-03-31,2011-12-08,High Value
17469,5051.25,17,2304.0,165,2009-12-16,2011-11-23,High Value
17314,4904.43,17,3663.0,200,2009-12-03,2011-11-15,High Value
13021,4887.24,17,2546.0,166,2009-12-05,2011-12-05,High Value
16905,4706.77,17,1913.0,171,2009-12-10,2011-12-04,High Value
16626,4413.1,17,2690.0,86,2011-03-18,2011-12-09,High Value
13880,4293.86,17,2535.0,148,2010-05-26,2011-11-18,High Value
13542,3959.49,17,804.0,98,2009-12-10,2010-11-28,High Value
17293,3750.63,17,2228.0,148,2009-12-03,2011-12-01,High Value
16444,3625.88,17,1945.0,217,2010-03-24,2011-10-24,High Value
18219,3352.7,17,1586.0,87,2009-12-07,2011-12-07,High Value
15373,3084.54,17,726.0,107,2010-05-02,2011-12-01,High Value
13963,2860.57,17,2007.0,129,2010-04-21,2011-02-04,High Value
15860,2361.3,17,1259.0,249,2009-12-06,2011-10-30,High Value
14088,64036.8,16,15276.0,436,2010-10-14,2011-11-29,High Value
17940,30306.79,16,85148.0,11,2009-12-03,2011-10-21,High Value
16652,17550.39,16,7477.0,124,2010-03-17,2011-10-12,High Value
15523,17259.19,16,15633.0,65,2009-12-02,2011-09-16,High Value
13225,16260.07,16,7401.0,60,2009-12-17,2011-12-06,High Value
13458,11959.27,16,6760.0,290,2010-11-16,2011-12-02,High Value
14045,10986.63,16,4459.0,16,2010-01-08,2011-08-22,High Value
16327,10159.64,16,8124.0,289,2009-12-14,2011-11-25,High Value
13162,9275.49,16,5755.0,186,2009-12-04,2011-08-09,High Value
14367,9227.82,16,4426.0,270,2011-03-08,2011-12-01,High Value
14292,9226.25,16,3429.0,120,2010-03-19,2011-12-02,High Value
15939,9060.39,16,6260.0,52,2010-11-30,2011-09-11,High Value
15281,8543.57,16,5233.0,427,2010-10-08,2011-10-12,High Value
15998,8274.14,16,5350.0,682,2009-12-01,2011-11-03,High Value
13137,7586.94,16,4238.0,628,2010-07-25,2011-11-29,High Value
15521,7098.24,16,4507.0,186,2010-01-05,2011-10-30,High Value
14113,7092.61,16,3439.0,76,2009-12-08,2011-12-06,High Value
14388,6388.2,16,4190.0,184,2010-01-20,2011-11-29,High Value
14530,6088.87,16,2989.0,269,2010-01-21,2011-11-14,High Value
15785,5969.93,16,4479.0,102,2009-12-15,2011-11-07,High Value
17651,5703.52,16,4086.0,198,2010-07-01,2011-11-28,High Value
14210,5556.57,16,2511.0,143,2010-01-06,2011-08-26,High Value
14907,5547.72,16,2583.0,153,2010-04-16,2011-12-06,High Value
14189,5503.15,16,4392.0,199,2010-11-16,2011-12-07,High Value
13634,5033.77,16,2090.0,269,2010-01-10,2011-11-06,High Value
16686,4881.07,16,3419.0,549,2009-12-06,2011-10-23,High Value
15187,4777.18,16,1887.0,61,2011-05-11,2011-12-08,High Value
14032,4546.41,16,3740.0,79,2009-12-14,2011-12-07,High Value
17412,4220.22,16,2554.0,161,2009-12-02,2011-12-07,High Value
16241,3992.86,16,2258.0,500,2010-10-25,2011-11-30,High Value
13305,3616.41,16,2228.0,153,2010-03-10,2011-12-05,High Value
15024,3559.39,16,1924.0,168,2010-10-11,2011-11-30,High Value
18168,3435.5,16,1995.0,209,2009-12-03,2011-06-16,High Value
15058,3387.58,16,1645.0,232,2010-02-24,2011-11-14,High Value
16918,3206.54,16,2066.0,280,2009-12-03,2011-10-21,High Value
15602,3137.96,16,2292.0,62,2009-12-02,2011-12-01,High Value
14867,2952.06,16,996.0,67,2009-12-05,2011-06-07,High Value
13728,2855.17,16,1269.0,75,2009-12-09,2011-11-03,High Value
16775,2820.84,16,957.0,132,2010-09-23,2011-11-29,High Value
15235,2772.76,16,1676.0,161,2010-11-16,2011-05-06,High Value
13695,2770.73,16,1791.0,47,2010-05-11,2011-11-08,High Value
16359,2697.75,16,1764.0,78,2010-02-16,2011-12-02,High Value
17460,2157.97,16,954.0,93,2010-01-22,2011-09-06,Frequent
16126,14644.6,15,6140.0,144,2009-12-02,2011-11-10,High Value
14733,14335.15,15,5799.0,140,2010-11-02,2011-11-23,High Value
12481,12185.51,15,7158.0,248,2010-04-11,2011-11-17,High Value
16258,11942.52,15,7200.0,253,2010-03-10,2011-10-25,High Value
12567,11767.48,15,5308.0,365,2010-02-11,2011-11-17,High Value
14134,11123.35,15,5814.0,130,2009-12-10,2010-11-22,High Value
13941,10027.18,15,4782.0,42,2009-12-16,2011-11-18,High Value
14329,9887.62,15,5913.0,349,2009-12-16,2011-11-22,High Value
15727,9371.71,15,5908.0,426,2010-01-24,2011-11-23,High Value
13758,8698.13,15,4667.0,213,2009-12-01,2011-11-28,High Value
17365,8184.49,15,8015.0,395,2010-02-01,2011-11-27,High Value
16767,8056.76,15,7102.0,209,2010-04-28,2011-11-09,High Value
13183,7036.18,15,4027.0,64,2010-03-14,2011-12-02,High Value
16187,6911.44,15,5048.0,160,2011-02-28,2011-11-08,High Value
13883,6560.02,15,3584.0,200,2009-12-08,2011-11-29,High Value
12836,6559.73,15,2231.0,280,2009-12-01,2011-10-11,High Value
14227,6368.71,15,4048.0,246,2010-02-08,2011-11-13,High Value
13870,5712.08,15,3449.0,159,2010-02-08,2011-12-07,High Value
13901,5676.34,15,3344.0,280,2010-01-05,2011-09-28,High Value
17719,5396.04,15,2466.0,111,2011-03-29,2011-11-02,High Value
16008,5339.13,15,3237.0,63,2010-03-19,2011-11-16,High Value
12594,5090.11,15,2768.0,78,2010-03-03,2011-11-02,High Value
14209,4993.27,15,1739.0,133,2010-01-22,2011-11-29,High Value
14191,4817.66,15,3724.0,147,2009-12-11,2011-12-08,High Value
17519,4774.17,15,3230.0,142,2009-12-01,2011-11-22,High Value
12395,4721.17,15,3205.0,145,2010-04-16,2011-11-20,High Value
17442,4620.3,15,3134.0,188,2010-02-15,2011-11-03,High Value
16255,4530.0,15,2876.0,231,2010-01-24,2011-11-23,High Value
14701,4487.11,15,1744.0,455,2010-01-24,2011-11-29,High Value
14648,4466.65,15,3265.0,286,2009-12-10,2010-10-19,High Value
16912,4460.51,15,1689.0,130,2009-12-09,2011-11-11,High Value
15203,4400.18,15,4182.0,150,2009-12-08,2011-11-14,High Value
17191,4310.34,15,2208.0,269,2009-12-01,2011-11-11,High Value
16293,4279.2,15,1833.0,168,2009-12-11,2011-11-18,High Value
12935,4243.86,15,3201.0,113,2010-04-11,2011-12-07,High Value
15518,4189.99,15,2810.0,250,2009-12-20,2011-10-06,High Value
16791,3957.63,15,1854.0,393,2009-12-03,2011-11-10,High Value
16466,3767.09,15,1777.0,207,2010-03-07,2011-11-06,High Value
14776,3708.3,15,4658.0,68,2010-09-19,2011-10-19,High Value
14064,3260.24,15,3911.0,131,2010-01-21,2011-11-10,High Value
12951,3213.72,15,1662.0,110,2010-01-10,2011-12-01,High Value
16365,3167.34,15,1034.0,97,2009-12-11,2011-11-22,High Value
16225,2859.31,15,1281.0,189,2010-02-07,2011-10-26,High Value
15910,2661.17,15,2158.0,394,2010-01-21,2011-12-09,High Value
15660,2603.69,15,1783.0,73,2010-02-05,2011-11-14,High Value
16638,2380.13,15,1627.0,130,2010-08-18,2011-11-17,High Value
16794,2052.7,15,1576.0,245,2010-03-25,2011-12-08,Frequent
16027,2048.36,15,2099.0,20,2010-01-08,2011-09-09,Frequent
15885,1951.82,15,622.0,83,2010-01-21,2011-09-08,Frequent
17867,1582.05,15,638.0,119,2009-12-02,2011-11-09,Frequent
18037,167.42,15,37.0,31,2009-12-01,2011-07-08,Frequent
17988,489.54,14,186.0,115,2009-12-07,2011-11-28,Frequent
15502,13003.87,14,5559.0,231,2010-06-03,2011-11-24,High Value
13952,12823.52,14,5947.0,238,2009-12-16,2011-05-06,High Value
12705,11762.1,14,7188.0,320,2010-06-24,2011-11-24,High Value
18055,10142.64,14,3534.0,320,2010-10-22,2011-12-02,High Value
16709,9056.01,14,3261.0,220,2009-12-09,2011-09-16,High Value
17396,8409.6,14,2313.0,29,2010-09-24,2011-10-31,High Value
15034,8231.2,14,4748.0,416,2010-05-11,2011-11-24,High Value
16242,7404.65,14,3921.0,348,2010-03-15,2011-12-01,High Value
17602,7354.43,14,5880.0,450,2010-03-30,2011-12-07,High Value
14841,7163.0,14,4164.0,196,2009-12-02,2011-10-17,High Value
17700,6679.97,14,3469.0,259,2009-12-01,2011-11-23,High Value
16717,6663.68,14,3145.0,274,2009-12-07,2011-11-16,High Value
12779,6474.11,14,3501.0,142,2009-12-03,2011-11-02,High Value
16735,6217.41,14,4240.0,178,2009-12-08,2011-09-22,High Value
17457,5984.81,14,2695.0,30,2009-12-07,2011-08-05,High Value
17069,5517.23,14,3230.0,202,2009-12-03,2011-11-11,High Value
13593,5493.29,14,2170.0,212,2010-03-02,2011-08-23,High Value
15152,5263.83,14,2994.0,214,2010-01-07,2011-11-30,High Value
15443,5114.23,14,2699.0,408,2010-03-07,2011-12-08,High Value
13875,4814.37,14,3072.0,159,2009-12-17,2011-10-17,High Value
13971,4667.57,14,3084.0,184,2010-01-26,2011-11-21,High Value
17613,4544.55,14,2490.0,211,2011-02-07,2011-11-17,High Value
16125,4292.35,14,1819.0,168,2009-12-14,2010-12-07,High Value
16743,4212.15,14,3707.0,118,2010-04-22,2011-11-10,High Value
16098,4010.7,14,2008.0,83,2009-12-15,2011-09-13,High Value
14047,3968.11,14,1541.0,91,2010-02-01,2011-12-01,High Value
13995,3902.01,14,2359.0,146,2009-12-18,2011-11-24,High Value
15571,3892.35,14,2411.0,442,2009-12-06,2011-11-28,High Value
14744,3660.08,14,2399.0,57,2010-05-18,2011-11-23,High Value
16748,3637.33,14,2127.0,55,2009-12-10,2011-11-22,High Value
17659,3586.99,14,1752.0,150,2010-11-18,2011-11-22,High Value
14882,3546.65,14,1614.0,32,2010-03-30,2011-11-13,High Value
16395,3518.41,14,2901.0,416,2009-12-06,2011-10-10,High Value
16719,3513.62,14,2356.0,204,2009-12-13,2011-11-25,High Value
17913,3429.29,14,1725.0,224,2009-12-03,2011-10-12,High Value
17931,3402.24,14,1919.0,274,2010-02-16,2011-07-28,High Value
14898,3365.95,14,2207.0,185,2009-12-03,2011-11-16,High Value
15031,3102.94,14,1576.0,237,2009-12-08,2011-12-05,High Value
15681,2989.7,14,1392.0,48,2010-05-24,2011-11-14,High Value
13890,2927.38,14,1392.0,100,2009-12-06,2011-12-08,High Value
13784,2910.23,14,2827.0,13,2010-09-15,2011-11-30,High Value
16742,2799.87,14,2558.0,51,2009-12-16,2011-10-24,High Value
16407,2761.65,14,1448.0,120,2010-10-03,2011-11-27,High Value
17368,2758.29,14,2319.0,195,2009-12-15,2011-11-16,High Value
14541,2491.38,14,1123.0,99,2010-01-07,2011-10-12,High Value
13610,2103.71,14,869.0,309,2010-01-05,2011-11-27,Frequent
16266,1757.95,14,791.0,73,2010-02-04,2011-09-27,Frequent
16725,1688.26,14,700.0,242,2009-12-13,2011-02-10,Frequent
16180,16249.87,13,9813.0,171,2010-06-23,2011-08-31,High Value
14049,13023.4,13,8480.0,573,2010-04-01,2011-11-23,High Value
14101,9961.93,13,10542.0,19,2010-03-28,2011-09-27,High Value
14828,9839.46,13,9718.0,72,2009-12-07,2011-05-27,High Value
13735,9762.77,13,4135.0,362,2009-12-13,2011-11-15,High Value
15150,8977.94,13,6167.0,495,2010-06-14,2011-11-22,High Value
13555,8891.84,13,4762.0,264,2010-01-19,2011-09-27,High Value
13448,8745.93,13,4195.0,321,2009-12-06,2011-11-23,High Value
12957,8706.97,13,4686.0,402,2009-12-11,2011-11-30,High Value
13209,8509.51,13,5781.0,284,2010-01-24,2011-11-09,High Value
13206,8308.19,13,7086.0,393,2009-12-07,2010-11-04,High Value
17426,8077.77,13,5187.0,248,2010-02-17,2011-12-01,High Value
12757,7834.65,13,2395.0,237,2011-05-12,2011-11-24,High Value
12867,7829.26,13,7876.0,365,2009-12-16,2011-11-13,High Value
15179,7491.92,13,5416.0,225,2009-12-03,2011-11-21,High Value
15674,6948.23,13,3648.0,262,2009-12-08,2011-09-27,High Value
14461,6676.91,13,3005.0,515,2010-01-18,2011-07-14,High Value
16655,6423.26,13,3938.0,408,2010-01-31,2011-11-22,High Value
18094,6391.52,13,4164.0,55,2010-01-07,2011-09-19,High Value
12913,6283.24,13,3086.0,52,2009-12-01,2011-12-05,High Value
13136,6274.56,13,3109.0,204,2009-12-08,2011-10-14,High Value
14390,6150.03,13,2830.0,197,2010-10-10,2011-11-29,High Value
16456,6000.94,13,3296.0,226,2010-03-29,2011-09-01,High Value
14440,5982.03,13,1605.0,63,2009-12-02,2011-12-01,High Value
17146,5852.64,13,2188.0,164,2010-02-02,2011-08-26,High Value
14112,5834.59,13,3539.0,199,2010-02-23,2011-11-17,High Value
12910,5796.52,13,3632.0,75,2010-03-28,2011-11-16,High Value
16316,5744.91,13,3057.0,193,2010-08-03,2011-10-06,High Value
17838,5604.64,13,3491.0,141,2010-03-19,2011-11-13,High Value
16992,5476.5,13,2061.0,212,2010-02-11,2011-11-29,High Value
17213,4869.4,13,2087.0,130,2009-12-15,2011-10-30,High Value
17449,4868.15,13,2483.0,292,2009-12-09,2011-12-07,High Value
17188,4592.93,13,2569.0,136,2009-12-08,2011-11-28,High Value
15365,4557.13,13,2131.0,126,2010-02-04,2011-11-14,High Value
17596,4491.46,13,7010.0,274,2009-12-15,2011-11-16,High Value
17754,4451.22,13,4366.0,185,2009-12-11,2011-12-09,High Value
15633,4335.96,13,2048.0,77,2009-12-08,2010-07-18,High Value
17930,4275.22,13,3795.0,39,2010-03-04,2011-11-04,High Value
14466,4267.15,13,2507.0,77,2009-12-13,2011-11-10,High Value
16712,4232.87,13,2074.0,301,2010-11-03,2011-11-30,High Value
15804,4206.39,13,2565.0,170,2011-05-25,2011-12-09,High Value
17406,4186.95,13,1847.0,155,2009-12-06,2011-01-10,High Value
17738,4183.56,13,2776.0,173,2010-03-19,2011-11-20,High Value
17673,4173.88,13,3284.0,195,2010-03-19,2011-12-08,High Value
13450,4120.04,13,4318.0,57,2010-04-15,2011-11-13,High Value
16218,3968.67,13,2799.0,82,2010-05-27,2011-11-10,High Value
15696,3881.22,13,1386.0,163,2010-01-24,2011-11-06,High Value
17071,3793.71,13,1934.0,141,2010-01-24,2011-11-11,High Value
13126,3774.81,13,3289.0,183,2010-03-02,2011-12-05,High Value
17211,3773.35,13,2141.0,217,2009-12-13,2011-11-13,High Value
17063,3638.53,13,1899.0,150,2009-12-01,2011-11-18,High Value
15858,3552.41,13,2715.0,273,2009-12-10,2011-11-24,High Value
16351,3330.03,13,2165.0,124,2009-12-04,2011-01-11,High Value
15356,3239.57,13,1892.0,290,2010-10-13,2011-11-08,High Value
15916,3145.24,13,1618.0,227,2009-12-10,2011-11-23,High Value
17090,3080.18,13,1344.0,54,2010-07-19,2011-12-05,High Value
13557,3032.26,13,2398.0,126,2009-12-08,2011-11-11,High Value
14524,2909.86,13,1169.0,250,2010-10-19,2011-11-08,High Value
17228,2820.03,13,2354.0,199,2010-03-12,2011-11-24,High Value
16764,2790.95,13,1253.0,209,2011-07-19,2011-12-06,High Value
15965,2771.94,13,1313.0,202,2009-12-03,2011-11-22,High Value
17870,2753.29,13,1699.0,215,2010-11-23,2011-12-07,High Value
14404,2724.13,13,1577.0,123,2009-12-20,2011-11-06,High Value
13700,2596.97,13,2786.0,163,2010-02-07,2011-11-13,High Value
16206,2589.87,13,1379.0,187,2010-01-24,2011-10-16,High Value
16817,2560.7,13,1401.0,107,2010-10-04,2011-12-07,High Value
15862,2512.29,13,1520.0,417,2009-12-17,2011-12-01,High Value
15015,2354.97,13,1584.0,158,2009-12-14,2010-07-26,High Value
14810,2354.03,13,1162.0,125,2010-10-06,2011-10-30,High Value
12599,2296.72,13,2189.0,47,2010-05-11,2011-11-10,High Value
14177,2209.69,13,1043.0,141,2010-02-26,2011-09-14,Frequent
13094,2209.44,13,1896.0,5,2010-11-15,2011-11-18,Frequent
17905,2178.87,13,1299.0,129,2010-01-28,2011-09-29,Frequent
14573,2163.12,13,683.0,183,2010-01-08,2011-06-13,Frequent
16600,2153.41,13,2420.0,106,2009-12-18,2011-12-05,Frequent
18116,2134.49,13,1267.0,311,2010-10-24,2011-10-03,Frequent
14710,1899.79,13,1135.0,310,2009-12-03,2011-11-25,Frequent
13782,1786.08,13,643.0,187,2009-12-06,2011-11-27,Frequent
16668,862.42,13,773.0,28,2010-03-18,2011-11-24,Frequent
12346,77556.46,12,74285.0,27,2009-12-14,2011-01-18,High Value
13340,22100.56,12,9636.0,190,2010-02-22,2011-10-25,High Value
17133,14622.33,12,10107.0,22,2010-03-21,2011-11-24,High Value
16873,14617.39,12,8601.0,252,2010-02-09,2011-12-05,High Value
12714,14093.71,12,8774.0,436,2009-12-04,2011-11-30,High Value
15382,13733.55,12,9178.0,315,2009-12-04,2011-11-25,High Value
14936,12410.81,12,6274.0,267,2010-05-05,2011-11-06,High Value
17044,11962.3,12,5722.0,92,2009-12-07,2011-11-14,High Value
13680,11419.67,12,5244.0,354,2009-12-04,2011-12-08,High Value
15296,10323.03,12,5452.0,342,2010-01-21,2011-10-20,High Value
16131,9957.42,12,4768.0,131,2009-12-02,2011-10-19,High Value
14146,9450.3,12,5780.0,337,2010-01-13,2011-12-01,High Value
15903,8939.84,12,3926.0,58,2010-01-14,2011-11-30,High Value
14676,8356.79,12,8792.0,77,2010-03-10,2011-11-08,High Value
12643,8304.82,12,4665.0,14,2010-04-07,2011-08-03,High Value
12637,8283.81,12,4257.0,295,2010-06-14,2011-10-03,High Value
13381,8224.37,12,5125.0,154,2009-12-01,2011-11-08,High Value
13174,7995.36,12,3794.0,602,2009-12-04,2011-11-23,High Value
16265,6935.17,12,3214.0,192,2010-10-28,2011-11-30,High Value
15321,6709.73,12,3653.0,242,2010-02-03,2011-09-30,High Value
13953,6640.68,12,5224.0,8,2009-12-11,2011-12-02,High Value
12484,6354.1,12,3266.0,329,2010-01-27,2011-11-07,High Value
17819,6021.05,12,1610.0,66,2009-12-13,2011-09-29,High Value
16409,5652.74,12,3664.0,335,2009-12-13,2011-11-03,High Value
16200,5608.1,12,3068.0,361,2009-12-02,2011-12-05,High Value
17685,5454.95,12,3474.0,124,2010-02-11,2011-11-23,High Value
14249,5400.46,12,2383.0,178,2010-01-29,2010-10-25,High Value
17863,5360.48,12,4676.0,154,2010-02-25,2011-10-11,High Value
15641,5345.55,12,4422.0,249,2009-12-06,2011-08-26,High Value
13975,5256.4,12,3884.0,434,2010-02-02,2011-11-08,High Value
15812,5201.47,12,3450.0,87,2009-12-15,2011-08-24,High Value
17758,4964.03,12,3199.0,403,2010-05-20,2011-11-20,High Value
14970,4919.35,12,982.0,71,2010-02-14,2011-10-02,High Value
13659,4884.68,12,2527.0,224,2010-02-17,2011-05-18,High Value
17652,4867.72,12,2509.0,118,2011-03-03,2011-11-14,High Value
15529,4783.66,12,4271.0,451,2010-11-10,2011-11-17,High Value
12553,4608.75,12,2325.0,109,2010-10-12,2011-12-01,High Value
18257,4600.15,12,2369.0,219,2010-02-18,2011-10-31,High Value
16143,4555.08,12,1866.0,107,2009-12-10,2011-12-06,High Value
13527,4541.29,12,2736.0,266,2010-01-21,2011-11-06,High Value
15240,4459.98,12,3214.0,134,2009-12-05,2011-10-26,High Value
15861,4369.2,12,3837.0,452,2010-01-28,2011-11-27,High Value
14334,4318.48,12,2986.0,148,2010-05-20,2011-11-23,High Value
14482,4306.72,12,2869.0,185,2010-08-26,2011-11-21,High Value
12928,4304.89,12,2899.0,94,2010-06-08,2011-11-04,High Value
14868,4184.01,12,2230.0,132,2010-10-15,2011-12-06,High Value
16841,4006.06,12,3478.0,187,2010-01-12,2011-11-03,High Value
17526,3939.24,12,1442.0,67,2009-12-17,2011-12-05,High Value
13037,3914.95,12,2130.0,181,2009-12-03,2011-07-24,High Value
17646,3898.79,12,1308.0,124,2009-12-16,2011-05-04,High Value
18073,3859.82,12,3102.0,23,2011-05-26,2011-08-17,High Value
14515,3724.06,12,1893.0,109,2010-06-07,2011-11-22,High Value
14593,3665.53,12,1848.0,436,2009-12-09,2011-11-18,High Value
16325,3597.5,12,2464.0,104,2009-12-04,2011-10-24,High Value
14653,3593.06,12,1969.0,271,2009-12-02,2011-12-08,High Value
15712,3472.41,12,1277.0,86,2009-12-01,2011-11-30,High Value
13313,3445.32,12,2308.0,105,2009-12-02,2011-11-17,High Value
15114,3400.12,12,3532.0,151,2010-10-14,2011-11-09,High Value
13824,3314.76,12,1442.0,59,2010-03-12,2011-11-07,High Value
12872,3283.96,12,1642.0,217,2009-12-03,2011-01-17,High Value
14451,3258.68,12,1737.0,245,2010-01-17,2011-10-10,High Value
12963,3235.79,12,1637.0,129,2010-07-08,2011-12-01,High Value
14963,3123.57,12,2287.0,304,2010-07-02,2011-11-30,High Value
16678,3109.99,12,2397.0,92,2011-03-02,2011-12-07,High Value
13742,3107.87,12,1115.0,200,2011-01-23,2011-11-23,High Value
13538,3103.13,12,959.0,105,2010-02-02,2011-10-27,High Value
17929,3082.1,12,434.0,6,2009-12-09,2011-11-28,High Value
16059,3053.57,12,1431.0,233,2010-05-19,2011-10-05,High Value
17692,2975.8,12,2338.0,90,2010-06-17,2011-08-04,High Value
15967,2966.0,12,1183.0,316,2009-12-01,2011-11-16,High Value
13110,2957.47,12,763.0,167,2009-12-01,2011-11-08,High Value
15312,2930.19,12,1693.0,118,2009-12-16,2011-09-25,High Value
12826,2800.75,12,1915.0,93,2009-12-18,2011-12-07,High Value
17530,2791.69,12,1741.0,359,2009-12-06,2011-12-08,High Value
17552,2786.77,12,1951.0,78,2010-03-22,2011-10-10,High Value
17241,2736.64,12,859.0,116,2010-02-15,2010-11-19,High Value
16434,2673.69,12,1310.0,126,2010-01-17,2011-11-10,High Value
16115,2553.8,12,1589.0,230,2010-05-14,2011-11-30,High Value
14745,2551.41,12,1969.0,74,2010-03-12,2011-08-19,High Value
15021,2500.59,12,1079.0,355,2010-07-29,2011-12-01,High Value
12924,2469.4,12,1423.0,56,2009-12-09,2011-09-12,High Value
16085,2341.03,12,1382.0,259,2010-01-20,2011-11-16,High Value
14462,2242.81,12,1063.0,182,2010-10-03,2011-10-04,Frequent
15550,2211.05,12,1139.0,166,2009-12-03,2011-12-05,Frequent
14467,2203.24,12,1187.0,144,2009-12-02,2011-11-22,Frequent
17324,2171.07,12,1485.0,111,2009-12-18,2011-11-22,Frequent
